Corp ID,Corp Name,Schl ID,Schl Name,year,American Indian,Asian or Pacific Islander,Black,Hispanic,Multiracial,White,Free Meals,Reduced Price Meals,Paid Meals,TOTAL ENROLLMENT,School Name,ELL N,ELL %,Special Education N,Special Education %,Total Enrollment,white_percent,free_meals_percent,reduced_meals_percent,free_reduced_meal_percent
9320,Community Montessori Inc,1536,Community Montessori,2008,NA,9,6,4,34,390,38,52,353,443,Community Montessori,0,0,57,0.12866817155756208,443,0.8803611738148984,0.08577878103837472,0.11738148984198646,0.20316027088036118
9330,Irvington Community School,1537,Irvington Community School,2008,3,3,44,11,27,439,150,76,301,527,Irvington Community School,0,0,58,0.11005692599620494,527,0.8330170777988615,0.2846299810246679,0.1442125237191651,0.428842504743833
9340,New Community School,1538,New Community School,2008,NA,1,2,NA,24,63,18,17,55,90,New Community School,0,0,15,0.16666666666666666,90,0.7,0.2,0.18888888888888888,0.3888888888888889
9350,Timothy L Johnson Academy,1539,Timothy L Johnson Academy,2008,NA,NA,172,NA,11,4,151,25,11,187,Timothy L Johnson Academy,0,0,29,0.15508021390374332,187,0.0213903743315508,0.8074866310160428,0.13368983957219252,0.9411764705882353
9360,Veritas Academy,1540,Veritas Academy,2008,NA,1,64,4,20,78,68,14,85,167,Veritas Academy,0,0,24,0.1437125748502994,167,0.46706586826347307,0.40718562874251496,0.08383233532934131,0.49101796407185627
2040,Northeast Dubois Co Sch Corp,1543,Celestine Elementary School,2008,NA,1,NA,NA,NA,121,9,20,93,122,Celestine Elementary School,0,0,8,0.06557377049180328,122,0.9918032786885246,0.07377049180327869,0.16393442622950818,0.23770491803278687
2040,Northeast Dubois Co Sch Corp,1545,Northeast Dubois High School,2008,NA,1,NA,3,2,314,34,29,257,320,Northeast Dubois High School,5,0.015625,28,0.0875,320,0.98125,0.10625,0.090625,0.196875
2040,Northeast Dubois Co Sch Corp,1549,Dubois Middle School,2008,NA,NA,NA,2,3,314,33,39,247,319,Dubois Middle School,1,0.003134796238244514,37,0.11598746081504702,319,0.9843260188087775,0.10344827586206896,0.12225705329153605,0.22570532915360503
2100,Southeast Dubois Co Sch Corp,1563,Pine Ridge Elementary School,2008,NA,NA,NA,2,3,264,54,20,195,269,Pine Ridge Elementary School,2,0.007434944237918215,22,0.08178438661710037,269,0.9814126394052045,0.20074349442379183,0.07434944237918216,0.275092936802974
2120,Greater Jasper Con Schs,1569,Ireland Elementary School,2008,1,3,NA,4,1,410,20,15,384,419,Ireland Elementary School,2,0.00477326968973747,49,0.11694510739856802,419,0.9785202863961814,0.0477326968973747,0.03579952267303103,0.08353221957040573
2120,Greater Jasper Con Schs,1575,Jasper Middle School,2008,2,5,NA,50,8,660,93,32,600,725,Jasper Middle School,40,0.05517241379310345,63,0.08689655172413793,725,0.9103448275862069,0.12827586206896552,0.044137931034482755,0.1724137931034483
2040,Northeast Dubois Co Sch Corp,1577,Dubois Elementary School,2008,NA,NA,NA,4,7,242,54,22,177,253,Dubois Elementary School,1,0.003952569169960474,41,0.16205533596837945,253,0.9565217391304348,0.2134387351778656,0.08695652173913043,0.30039525691699603
2100,Southeast Dubois Co Sch Corp,1581,Ferdinand Elementary School,2008,NA,NA,NA,2,4,274,24,8,248,280,Ferdinand Elementary School,0,0,48,0.17142857142857143,280,0.9785714285714285,0.08571428571428572,0.02857142857142857,0.11428571428571428
2100,Southeast Dubois Co Sch Corp,1583,Forest Park Jr-Sr High Sch,2008,NA,3,3,1,2,681,59,49,582,690,Forest Park Jr-Sr High Sch,0,0,55,0.07971014492753623,690,0.9869565217391304,0.08550724637681159,0.07101449275362319,0.1565217391304348
2100,Southeast Dubois Co Sch Corp,1586,Cedar Crest Intermediate School,2008,NA,1,NA,NA,NA,227,20,14,194,228,Cedar Crest Intermediate School,0,0,17,0.07456140350877193,228,0.9956140350877193,0.08771929824561403,0.06140350877192982,0.14912280701754385
2110,Southwest Dubois Co Sch Corp,1587,Southridge Middle School,2008,NA,1,1,44,12,358,82,40,294,416,Southridge Middle School,34,0.08173076923076923,63,0.15144230769230768,416,0.8605769230769231,0.1971153846153846,0.09615384615384616,0.2932692307692308
2110,Southwest Dubois Co Sch Corp,1588,Southridge High School,2008,NA,1,2,42,3,520,60,40,468,568,Southridge High School,25,0.04401408450704225,72,0.1267605633802817,568,0.9154929577464789,0.1056338028169014,0.07042253521126761,0.176056338028169
2110,Southwest Dubois Co Sch Corp,1590,Huntingburg Elementary School,2008,NA,5,NA,129,46,455,220,49,366,635,Huntingburg Elementary School,127,0.2,91,0.14330708661417324,635,0.7165354330708661,0.3464566929133858,0.07716535433070866,0.42362204724409447
2120,Greater Jasper Con Schs,1593,Jasper High School,2008,2,5,1,60,8,989,89,39,937,1065,Jasper High School,45,0.04225352112676056,65,0.06103286384976526,1065,0.9286384976525821,0.0835680751173709,0.036619718309859155,0.12018779342723004
2120,Greater Jasper Con Schs,1597,Fifth Street Elementary Sch,2008,1,6,1,95,16,403,143,38,341,522,Fifth Street Elementary Sch,79,0.15134099616858238,87,0.16666666666666666,522,0.7720306513409961,0.2739463601532567,0.07279693486590039,0.34674329501915707
2120,Greater Jasper Con Schs,1601,Tenth Street School,2008,1,6,1,67,12,406,133,52,308,493,Tenth Street School,59,0.11967545638945233,68,0.13793103448275862,493,0.8235294117647058,0.2697768762677485,0.10547667342799188,0.3752535496957404
2155,Fairfield Community Schools,1613,Fairfield Jr-Sr High School,2008,1,2,NA,13,19,872,79,57,771,907,Fairfield Jr-Sr High School,22,0.024255788313120176,100,0.11025358324145534,907,0.9614112458654906,0.08710033076074973,0.06284454244762955,0.14994487320837926
2305,Elkhart Community Schools,1617,Cleveland Elementary School,2008,4,13,62,69,45,461,265,65,324,654,Cleveland Elementary School,52,0.07951070336391437,109,0.16666666666666666,654,0.7048929663608563,0.40519877675840976,0.09938837920489296,0.5045871559633027
2155,Fairfield Community Schools,1621,Millersburg Elementary School,2008,7,NA,NA,3,6,369,35,34,316,385,Millersburg Elementary School,151,0.3922077922077922,35,0.09090909090909091,385,0.9584415584415584,0.09090909090909091,0.08831168831168831,0.17922077922077922
2315,Goshen Community Schools,1629,Goshen Middle School,2008,4,17,33,530,91,758,631,181,621,1433,Goshen Middle School,365,0.25471039776692256,235,0.16399162595952546,1433,0.528960223307746,0.44033496161898117,0.12630844382414516,0.5666434054431263
2315,Goshen Community Schools,1633,Model Elementary School,2008,NA,10,13,238,44,198,266,49,188,503,Model Elementary School,218,0.43339960238568587,58,0.11530815109343936,503,0.39363817097415504,0.5288270377733598,0.09741550695825049,0.6262425447316103
2315,Goshen Community Schools,1641,Waterford Elementary School,2008,1,4,9,183,24,178,205,40,154,399,Waterford Elementary School,178,0.44611528822055135,42,0.10526315789473684,399,0.44611528822055135,0.5137844611528822,0.10025062656641603,0.6140350877192983
2155,Fairfield Community Schools,1649,New Paris Elementary School,2008,9,5,2,2,6,330,38,48,268,354,New Paris Elementary School,22,0.062146892655367235,66,0.1864406779661017,354,0.9322033898305084,0.10734463276836158,0.13559322033898305,0.24293785310734464
2155,Fairfield Community Schools,1652,Benton Elementary School,2008,2,NA,NA,9,23,423,58,27,372,457,Benton Elementary School,75,0.16411378555798686,52,0.1137855579868709,457,0.925601750547046,0.12691466083150985,0.05908096280087528,0.18599562363238512
2275,Middlebury Community Schools,1656,Jefferson Elementary School,2008,1,21,5,66,33,702,133,47,648,828,Jefferson Elementary School,92,0.1111111111111111,118,0.14251207729468598,828,0.8478260869565217,0.1606280193236715,0.05676328502415459,0.21739130434782608
2275,Middlebury Community Schools,1657,Northridge Middle School,2008,3,9,4,34,30,887,118,85,764,967,Northridge Middle School,52,0.05377456049638056,104,0.10754912099276112,967,0.9172699069286453,0.12202688728024819,0.08790072388831438,0.20992761116856257
2285,Wa-Nee Community Schools,1669,North Wood Middle School,2008,NA,1,11,45,28,685,146,80,544,770,North Wood Middle School,50,0.06493506493506493,90,0.11688311688311688,770,0.8896103896103896,0.18961038961038962,0.1038961038961039,0.2935064935064935
2305,Elkhart Community Schools,1673,Osolo Elementary School,2008,NA,11,36,175,54,386,376,93,193,662,Osolo Elementary School,149,0.22507552870090636,86,0.1299093655589124,662,0.5830815709969789,0.56797583081571,0.1404833836858006,0.7084592145015106
2305,Elkhart Community Schools,1679,Eastwood Elementary School,2008,NA,4,45,63,42,428,115,40,427,582,Eastwood Elementary School,50,0.0859106529209622,110,0.18900343642611683,582,0.7353951890034365,0.19759450171821305,0.06872852233676977,0.2663230240549828
2305,Elkhart Community Schools,1681,Feeser Elementary School,2008,5,23,51,75,49,505,250,68,390,708,Feeser Elementary School,73,0.10310734463276836,105,0.1483050847457627,708,0.713276836158192,0.3531073446327684,0.096045197740113,0.4491525423728814
2305,Elkhart Community Schools,1693,Bristol Elementary School,2008,2,3,18,113,28,352,209,67,240,516,Bristol Elementary School,69,0.13372093023255813,82,0.15891472868217055,516,0.6821705426356589,0.4050387596899225,0.12984496124031009,0.5348837209302325
2275,Middlebury Community Schools,1697,York Elementary School,2008,6,2,2,10,13,263,60,51,185,296,York Elementary School,11,0.037162162162162164,59,0.19932432432432431,296,0.8885135135135135,0.20270270270270271,0.17229729729729729,0.375
2260,Baugo Community Schools,1701,Jimtown High School,2008,1,1,17,26,11,575,76,49,506,631,Jimtown High School,0,0,92,0.14580031695721077,631,0.9112519809825673,0.12044374009508717,0.07765451664025357,0.19809825673534073
2260,Baugo Community Schools,1703,Jimtown Junior High School,2008,NA,1,11,10,11,273,46,18,242,306,Jimtown Junior High School,0,0,58,0.1895424836601307,306,0.8921568627450981,0.1503267973856209,0.058823529411764705,0.20915032679738563
2260,Baugo Community Schools,1705,Jimtown Elementary School,2008,NA,2,9,11,5,253,28,26,226,280,Jimtown Elementary School,2,0.007142857142857143,54,0.19285714285714287,280,0.9035714285714286,0.1,0.09285714285714286,0.19285714285714287
2260,Baugo Community Schools,1707,Jimtown Intermediate School,2008,1,NA,7,20,27,378,69,35,329,433,Jimtown Intermediate School,0,0,59,0.13625866050808313,433,0.8729792147806005,0.15935334872979215,0.08083140877598152,0.24018475750577367
2260,Baugo Community Schools,1709,Jimtown North Elementary Sch,2008,NA,NA,4,25,26,219,71,26,177,274,Jimtown North Elementary Sch,2,0.0072992700729927005,40,0.145985401459854,274,0.7992700729927007,0.2591240875912409,0.0948905109489051,0.354014598540146
2270,Concord Community Schools,1713,Concord Junior High School,2008,2,7,62,122,63,486,226,83,433,742,Concord Junior High School,91,0.12264150943396226,92,0.12398921832884097,742,0.6549865229110512,0.3045822102425876,0.11185983827493262,0.4164420485175202
2270,Concord Community Schools,1715,Concord Community High School,2008,6,22,130,214,53,1028,284,132,1037,1453,Concord Community High School,150,0.10323468685478321,170,0.1169993117687543,1453,0.7075017205781142,0.19545767377838955,0.09084652443220922,0.28630419821059877
2270,Concord Community Schools,1721,Concord East Side Elem School,2008,NA,6,66,142,58,446,286,77,355,718,Concord East Side Elem School,131,0.18245125348189414,102,0.14206128133704735,718,0.6211699164345403,0.3983286908077994,0.10724233983286909,0.5055710306406686
2270,Concord Community Schools,1723,Concord Ox-Bow Elementary Sch,2008,1,9,16,98,57,479,146,90,424,660,Concord Ox-Bow Elementary Sch,90,0.13636363636363635,107,0.1621212121212121,660,0.7257575757575757,0.22121212121212122,0.13636363636363635,0.3575757575757576
2270,Concord Community Schools,1725,Concord South Side Elem School,2008,NA,3,85,59,75,354,196,55,325,576,Concord South Side Elem School,68,0.11805555555555555,95,0.16493055555555555,576,0.6145833333333334,0.3402777777777778,0.0954861111111111,0.4357638888888889
2270,Concord Community Schools,1729,Concord West Side Elem School,2008,NA,6,60,290,53,192,338,98,165,601,Concord West Side Elem School,288,0.47920133111480867,69,0.11480865224625623,601,0.3194675540765391,0.562396006655574,0.16306156405990016,0.7254575707154742
2275,Middlebury Community Schools,1732,Middlebury Elementary School,2008,NA,7,4,27,19,407,65,41,358,464,Middlebury Elementary School,109,0.2349137931034483,55,0.11853448275862069,464,0.8771551724137931,0.1400862068965517,0.08836206896551724,0.22844827586206898
2275,Middlebury Community Schools,1733,Northridge High School,2008,3,9,8,41,19,1165,99,88,1058,1245,Northridge High School,52,0.04176706827309237,141,0.11325301204819277,1245,0.9357429718875502,0.07951807228915662,0.07068273092369477,0.1502008032128514
2275,Middlebury Community Schools,1734,Orchard View Sch,2008,1,8,NA,5,22,426,27,12,423,462,Orchard View Sch,39,0.08441558441558442,59,0.1277056277056277,462,0.922077922077922,0.05844155844155844,0.025974025974025976,0.08441558441558442
2285,Wa-Nee Community Schools,1735,Wakarusa Elementary School,2008,5,8,9,35,23,504,96,62,426,584,Wakarusa Elementary School,44,0.07534246575342465,91,0.1558219178082192,584,0.863013698630137,0.1643835616438356,0.10616438356164383,0.2705479452054795
2285,Wa-Nee Community Schools,1737,North Wood High School,2008,1,6,14,45,12,825,107,68,728,903,North Wood High School,33,0.036544850498338874,89,0.09856035437430787,903,0.9136212624584718,0.1184939091915836,0.0753045404208195,0.1937984496124031
2285,Wa-Nee Community Schools,1743,Nappanee Elementary School,2008,NA,4,1,18,29,431,90,55,338,483,Nappanee Elementary School,69,0.14285714285714285,59,0.12215320910973085,483,0.8923395445134575,0.18633540372670807,0.11387163561076605,0.3002070393374741
2285,Wa-Nee Community Schools,1747,Woodview Elementary School,2008,NA,2,3,56,19,431,124,58,329,511,Woodview Elementary School,108,0.21135029354207435,65,0.12720156555772993,511,0.8434442270058709,0.24266144814090018,0.11350293542074363,0.3561643835616438
2305,Elkhart Community Schools,1749,Elkhart Central High School,2008,1,22,323,357,88,1087,715,175,988,1878,Elkhart Central High School,266,0.14164004259850904,258,0.13738019169329074,1878,0.5788072417465389,0.38072417465388714,0.09318423855165069,0.4739084132055378
2305,Elkhart Community Schools,1750,Elkhart Memorial High School,2008,4,31,295,260,67,1237,644,222,1028,1894,Elkhart Memorial High School,179,0.0945089757127772,249,0.13146779303062303,1894,0.6531151003167899,0.3400211193241816,0.11721224920802534,0.457233368532207
2305,Elkhart Community Schools,1753,North Side Middle School,2008,3,7,107,129,44,410,327,87,286,700,North Side Middle School,83,0.11857142857142858,106,0.15142857142857144,700,0.5857142857142857,0.46714285714285714,0.12428571428571429,0.5914285714285714
2305,Elkhart Community Schools,1761,West Side Middle School,2008,1,8,108,86,45,397,274,72,299,645,West Side Middle School,57,0.08837209302325581,96,0.14883720930232558,645,0.6155038759689923,0.4248062015503876,0.11162790697674418,0.5364341085271318
2305,Elkhart Community Schools,1763,Pierre Moran Middle School,2008,1,5,115,182,42,282,349,81,197,627,Pierre Moran Middle School,146,0.23285486443381181,107,0.17065390749601275,627,0.44976076555023925,0.5566188197767146,0.1291866028708134,0.6858054226475279
2305,Elkhart Community Schools,1765,Beardsley Elementary School,2008,NA,4,119,152,58,172,354,46,105,505,Beardsley Elementary School,133,0.2633663366336634,70,0.13861386138613863,505,0.3405940594059406,0.700990099009901,0.09108910891089109,0.7920792079207921
2305,Elkhart Community Schools,1769,Beck Elementary School,2008,NA,4,159,213,55,97,460,34,34,528,Beck Elementary School,214,0.4053030303030303,71,0.13446969696969696,528,0.18371212121212122,0.8712121212121212,0.06439393939393939,0.9356060606060606
2305,Elkhart Community Schools,1773,Daly Elementary School,2008,NA,3,127,109,59,225,302,65,156,523,Daly Elementary School,81,0.15487571701720843,85,0.16252390057361377,523,0.43021032504780116,0.5774378585086042,0.124282982791587,0.7017208413001912
2305,Elkhart Community Schools,1777,Hawthorne Elementary School,2008,3,1,216,286,46,69,518,58,45,621,Hawthorne Elementary School,253,0.4074074074074074,101,0.16264090177133655,621,0.1111111111111111,0.8341384863123994,0.09339774557165861,0.927536231884058
2305,Elkhart Community Schools,1785,Pinewood Elementary School,2008,5,12,44,129,63,446,258,73,368,699,Pinewood Elementary School,113,0.16165951359084407,80,0.11444921316165951,699,0.6380543633762518,0.36909871244635195,0.1044349070100143,0.47353361945636624
2305,Elkhart Community Schools,1789,Monger Elementary School,2008,NA,4,67,240,36,76,309,53,61,423,Monger Elementary School,230,0.5437352245862884,44,0.10401891252955082,423,0.17966903073286053,0.7304964539007093,0.12529550827423167,0.8557919621749409
2305,Elkhart Community Schools,1797,Riverview Elementary School,2008,2,4,23,91,38,181,160,53,126,339,Riverview Elementary School,76,0.22418879056047197,58,0.1710914454277286,339,0.5339233038348082,0.471976401179941,0.15634218289085547,0.6283185840707964
2305,Elkhart Community Schools,1801,Roosevelt Elementary School,2008,NA,4,191,267,52,74,422,40,126,588,Roosevelt Elementary School,235,0.39965986394557823,74,0.12585034013605442,588,0.12585034013605442,0.717687074829932,0.06802721088435375,0.7857142857142857
2305,Elkhart Community Schools,1817,Woodland Elementary School,2008,4,6,82,141,62,339,377,30,227,634,Woodland Elementary School,101,0.15930599369085174,271,0.4274447949526814,634,0.5347003154574133,0.5946372239747634,0.0473186119873817,0.6419558359621451
